target,kernel,seed,mcmc,id,Ts,errors
Funnel,RWMH,1,RWMH,1,50,2.8541476099210373e-13
Funnel,RWMH,1,RWMH,1,100,1.7543392799157107e-13
Funnel,RWMH,1,RWMH,1,200,4.4964435465351706e-13
Funnel,RWMH,1,RWMH,1,300,3.841563863745044e-13
Funnel,RWMH,1,RWMH,1,400,4.4092178603977113e-13
Funnel,RWMH,1,RWMH,1,500,5.433047861930026e-11
Funnel,RWMH,1,RWMH,1,600,1.3150320614949528e-12
Funnel,RWMH,1,RWMH,1,700,4.377702800152628e-11
Funnel,RWMH,1,RWMH,1,800,6.15586452074459e-13
Funnel,RWMH,1,RWMH,1,900,5.362503026993093e-13
Funnel,RWMH,1,RWMH,1,1000,6.536018344142136e-13
Funnel,RWMH,1,RWMH,1,1100,1.6929615295753517e-11
Funnel,RWMH,1,RWMH,1,1200,4.226735083840985e-11
Funnel,RWMH,10,RWMH,10,10,1.0532500405730103e-15
Funnel,RWMH,10,RWMH,10,20,2.6342951193091652e-15
Funnel,RWMH,10,RWMH,10,50,6.096125343765178e-15
Funnel,RWMH,10,RWMH,10,100,8.349755533414439e-14
Funnel,RWMH,10,RWMH,10,200,1.391297785434643e-13
Funnel,RWMH,10,RWMH,10,300,6.19716997598783e-13
Funnel,RWMH,10,RWMH,10,400,1.6284634042902134e-13
Funnel,RWMH,10,RWMH,10,500,4.14452169746429e-13
Funnel,RWMH,10,RWMH,10,600,1.0876328801977286e-12
Funnel,RWMH,10,RWMH,10,700,1.4812005256534063e-10
Funnel,RWMH,10,RWMH,10,800,2.2486182317182145e-10
Funnel,RWMH,10,RWMH,10,900,2.4575593894229158e-12
Funnel,RWMH,10,RWMH,10,1000,4.705215237400224e-13
Funnel,RWMH,10,RWMH,10,1100,5.272320684304986e-11
Funnel,RWMH,10,RWMH,10,1200,9.848684993414043e-12
Funnel,RWMH,11,RWMH,11,10,2.7223112287176285e-15
Funnel,RWMH,11,RWMH,11,20,3.3182716401841946e-15
Funnel,RWMH,11,RWMH,11,50,8.59491184892971e-15
Funnel,RWMH,11,RWMH,11,100,4.1371414905080995e-14
Funnel,RWMH,11,RWMH,11,200,1.1941037018065355e-13
Funnel,RWMH,11,RWMH,11,300,5.800011330017107e-12
Funnel,RWMH,11,RWMH,11,400,1.024493227848448e-12
Funnel,RWMH,11,RWMH,11,500,2.9484254548607716e-13
Funnel,RWMH,11,RWMH,11,600,4.889826582274549e-13
Funnel,RWMH,11,RWMH,11,700,5.031325822518984e-13
Funnel,RWMH,11,RWMH,11,800,1.700997547422035e-13
Funnel,RWMH,11,RWMH,11,900,8.767014428142954e-12
Funnel,RWMH,11,RWMH,11,1000,7.436496332236025e-11
Funnel,RWMH,11,RWMH,11,1100,1.2125772724841703e-12
Funnel,RWMH,11,RWMH,11,1200,5.0653527702530205e-12
Funnel,RWMH,12,RWMH,12,10,2.5523059071936082e-15
Funnel,RWMH,12,RWMH,12,20,5.40286359082741e-15
Funnel,RWMH,12,RWMH,12,50,6.990508586289184e-15
Funnel,RWMH,12,RWMH,12,100,8.194042005570377e-14
Funnel,RWMH,12,RWMH,12,200,1.5064445992525502e-13
Funnel,RWMH,12,RWMH,12,300,9.182052226794503e-13
Funnel,RWMH,12,RWMH,12,400,6.721108011356387e-12
Funnel,RWMH,12,RWMH,12,500,1.1822113839937503e-12
Funnel,RWMH,12,RWMH,12,600,6.3980572473763955e-12
Funnel,RWMH,12,RWMH,12,700,2.7726741424585383e-12
Funnel,RWMH,12,RWMH,12,800,1.71843300518081e-12
Funnel,RWMH,12,RWMH,12,900,8.41150775966873e-12
Funnel,RWMH,12,RWMH,12,1000,5.963540990651489e-12
Funnel,RWMH,12,RWMH,12,1100,1.2872275915978863e-8
Funnel,RWMH,12,RWMH,12,1200,2.302144500335423e-11
Funnel,RWMH,13,RWMH,13,10,5.903265772919291e-15
Funnel,RWMH,13,RWMH,13,20,5.070693752293403e-15
Funnel,RWMH,13,RWMH,13,50,6.1647376591874895e-15
Funnel,RWMH,13,RWMH,13,100,6.705537979600272e-14
Funnel,RWMH,13,RWMH,13,200,1.2225826155120915e-12
Funnel,RWMH,13,RWMH,13,300,1.647650865877342e-13
Funnel,RWMH,13,RWMH,13,400,3.4330959330001803e-13
Funnel,RWMH,13,RWMH,13,500,2.285608931406135e-13
Funnel,RWMH,13,RWMH,13,600,4.497869670050055e-13
Funnel,RWMH,13,RWMH,13,700,2.122551834260506e-12
Funnel,RWMH,13,RWMH,13,800,5.215867842311989e-12
Funnel,RWMH,13,RWMH,13,900,8.54971454424843e-12
Funnel,RWMH,13,RWMH,13,1000,4.1000614838667084e-13
Funnel,RWMH,13,RWMH,13,1100,1.4481643237769834e-11
Funnel,RWMH,13,RWMH,13,1200,6.151989965561194e-12
Funnel,RWMH,14,RWMH,14,10,1.159106867033638e-15
Funnel,RWMH,14,RWMH,14,20,1.478015023563698e-14
Funnel,RWMH,14,RWMH,14,50,1.2252821379944674e-14
Funnel,RWMH,14,RWMH,14,100,2.948561945680183e-14
Funnel,RWMH,14,RWMH,14,200,4.702813523303865e-14
Funnel,RWMH,14,RWMH,14,300,8.22112571265907e-14
Funnel,RWMH,14,RWMH,14,400,1.1742598949190514e-12
Funnel,RWMH,14,RWMH,14,500,1.8379162071146232e-13
Funnel,RWMH,14,RWMH,14,600,1.182706631957843e-12
Funnel,RWMH,14,RWMH,14,700,9.387618458512871e-14
Funnel,RWMH,14,RWMH,14,800,1.7604617670834964e-12
Funnel,RWMH,14,RWMH,14,900,4.1137354963959785e-12
Funnel,RWMH,14,RWMH,14,1000,9.7968383147428e-12
Funnel,RWMH,14,RWMH,14,1100,2.5051911082076907e-12
Funnel,RWMH,14,RWMH,14,1200,1.0753434206292453e-9
Funnel,RWMH,15,RWMH,15,10,1.864381496268959e-15
Funnel,RWMH,15,RWMH,15,20,1.718157565171703e-15
Funnel,RWMH,15,RWMH,15,50,3.548448035038821e-14
Funnel,RWMH,15,RWMH,15,100,2.6103347866901498e-14
Funnel,RWMH,15,RWMH,15,200,1.9345125685909043e-13
Funnel,RWMH,15,RWMH,15,300,1.7050983838754165e-12
Funnel,RWMH,15,RWMH,15,400,1.44297326406842e-12
Funnel,RWMH,15,RWMH,15,500,2.5355381478486495e-12
Funnel,RWMH,15,RWMH,15,600,5.5626504619902574e-12
Funnel,RWMH,15,RWMH,15,700,3.979719239548327e-12
Funnel,RWMH,15,RWMH,15,800,2.819723628834254e-12
Funnel,RWMH,15,RWMH,15,900,1.8253231188618094e-11
Funnel,RWMH,15,RWMH,15,1000,1.58840400039022e-12
Funnel,RWMH,15,RWMH,15,1100,4.482294793578638e-12
Funnel,RWMH,15,RWMH,15,1200,2.3551947658008482e-11
Funnel,RWMH,16,RWMH,16,10,2.481814113921986e-14
Funnel,RWMH,16,RWMH,16,20,2.4843472926422966e-14
Funnel,RWMH,16,RWMH,16,50,1.4577042288481468e-14
Funnel,RWMH,16,RWMH,16,100,1.198419449690931e-13
Funnel,RWMH,16,RWMH,16,200,4.771696487160393e-13
Funnel,RWMH,16,RWMH,16,300,2.2144258147574378e-11
Funnel,RWMH,16,RWMH,16,400,5.520952244895122e-13
Funnel,RWMH,16,RWMH,16,500,2.0424710101267006e-13
Funnel,RWMH,16,RWMH,16,600,1.2800676413574494e-11
Funnel,RWMH,16,RWMH,16,700,2.8424349019265614e-12
Funnel,RWMH,16,RWMH,16,800,1.841288043808984e-12
Funnel,RWMH,16,RWMH,16,900,8.95222880259298e-12
Funnel,RWMH,16,RWMH,16,1000,4.240528857087097e-12
Funnel,RWMH,16,RWMH,16,1100,1.9926162758440295e-12
Funnel,RWMH,16,RWMH,16,1200,1.8085695127901502e-11
Funnel,RWMH,17,RWMH,17,10,1.3229834214604202e-15
Funnel,RWMH,17,RWMH,17,20,5.989033251224097e-15
Funnel,RWMH,17,RWMH,17,50,5.892338088263644e-14
Funnel,RWMH,17,RWMH,17,100,1.2741995236788384e-9
Funnel,RWMH,17,RWMH,17,200,9.00007526565535e-14
Funnel,RWMH,17,RWMH,17,300,9.596148987862843e-14
Funnel,RWMH,17,RWMH,17,400,2.401501582878515e-13
Funnel,RWMH,17,RWMH,17,500,2.936852164712607e-12
Funnel,RWMH,17,RWMH,17,600,5.963770487622746e-13
Funnel,RWMH,17,RWMH,17,700,8.854320005412747e-12
Funnel,RWMH,17,RWMH,17,800,7.23209539507449e-13
Funnel,RWMH,17,RWMH,17,900,4.638088468500502e-13
Funnel,RWMH,17,RWMH,17,1000,3.468883090472839e-13
Funnel,RWMH,17,RWMH,17,1100,4.451906838990508e-13
Funnel,RWMH,17,RWMH,17,1200,1.726980056699668e-11
Funnel,RWMH,18,RWMH,18,10,8.622116668970984e-16
Funnel,RWMH,18,RWMH,18,20,1.6609340903058968e-15
Funnel,RWMH,18,RWMH,18,50,1.257474616197227e-14
Funnel,RWMH,18,RWMH,18,100,1.037443344519837e-13
Funnel,RWMH,18,RWMH,18,200,4.3111548296335635e-14
Funnel,RWMH,18,RWMH,18,300,1.4721306415757199e-12
Funnel,RWMH,18,RWMH,18,400,5.7766364473257415e-12
Funnel,RWMH,18,RWMH,18,500,1.7756054532186146e-11
Funnel,RWMH,18,RWMH,18,600,2.077416273929795e-12
Funnel,RWMH,18,RWMH,18,700,7.387741369488285e-13
Funnel,RWMH,18,RWMH,18,800,1.8313814693246727e-11
Funnel,RWMH,18,RWMH,18,900,2.5085225902934344e-13
Funnel,RWMH,18,RWMH,18,1000,1.4977694405192326e-11
Funnel,RWMH,18,RWMH,18,1100,2.45957388643835e-12
Funnel,RWMH,18,RWMH,18,1200,4.2697316235575185e-12
Funnel,RWMH,19,RWMH,19,10,2.4183390188399626e-14
Funnel,RWMH,19,RWMH,19,20,2.9965740058792223e-15
Funnel,RWMH,19,RWMH,19,50,3.55750803843812e-15
Funnel,RWMH,19,RWMH,19,100,2.8960439459194406e-14
Funnel,RWMH,19,RWMH,19,200,3.7467774545633066e-13
Funnel,RWMH,19,RWMH,19,300,1.1221460907742614e-12
Funnel,RWMH,19,RWMH,19,400,4.4901782651318864e-13
Funnel,RWMH,19,RWMH,19,500,2.2821943356977678e-12
Funnel,RWMH,19,RWMH,19,600,3.153592169617807e-12
Funnel,RWMH,19,RWMH,19,700,3.8759011579532e-13
Funnel,RWMH,19,RWMH,19,800,4.17320035491491e-12
Funnel,RWMH,19,RWMH,19,900,7.431346423759352e-12
Funnel,RWMH,19,RWMH,19,1000,4.003154469980333e-12
Funnel,RWMH,19,RWMH,19,1100,8.134280460934899e-12
Funnel,RWMH,19,RWMH,19,1200,1.4214764828585271e-11
Funnel,RWMH,2,RWMH,2,10,1.1703509629372729e-15
Funnel,RWMH,2,RWMH,2,20,1.4467019697105888e-14
Funnel,RWMH,2,RWMH,2,50,1.748248776503152e-14
Funnel,RWMH,2,RWMH,2,100,1.5428617722412472e-13
Funnel,RWMH,2,RWMH,2,200,6.094015193483691e-13
Funnel,RWMH,2,RWMH,2,300,8.251356852740916e-14
Funnel,RWMH,2,RWMH,2,400,1.2392250020402487e-13
Funnel,RWMH,2,RWMH,2,500,2.456968579073169e-13
Funnel,RWMH,2,RWMH,2,600,5.706552394477626e-13
Funnel,RWMH,2,RWMH,2,700,5.563856229981376e-13
Funnel,RWMH,2,RWMH,2,800,5.8809225651028714e-12
Funnel,RWMH,2,RWMH,2,900,4.879368976800579e-11
Funnel,RWMH,2,RWMH,2,1000,1.5061024177734625e-11
Funnel,RWMH,2,RWMH,2,1100,5.284047709686763e-12
Funnel,RWMH,2,RWMH,2,1200,9.211913683652254e-12
Funnel,RWMH,20,RWMH,20,10,3.2581783028960286e-15
Funnel,RWMH,20,RWMH,20,20,1.4067997763904868e-15
Funnel,RWMH,20,RWMH,20,50,1.8094591830755735e-14
Funnel,RWMH,20,RWMH,20,100,2.372606607899962e-14
Funnel,RWMH,20,RWMH,20,200,3.91545299242268e-14
Funnel,RWMH,20,RWMH,20,300,1.4480638420744645e-13
Funnel,RWMH,20,RWMH,20,400,2.78203233194068e-13
Funnel,RWMH,20,RWMH,20,500,1.3114462349842464e-10
Funnel,RWMH,20,RWMH,20,600,4.164856182298307e-13
Funnel,RWMH,20,RWMH,20,700,8.339903987296064e-13
Funnel,RWMH,20,RWMH,20,800,4.836902836133277e-13
Funnel,RWMH,20,RWMH,20,900,8.064046990054357e-13
Funnel,RWMH,20,RWMH,20,1000,4.4864763896825706e-13
Funnel,RWMH,20,RWMH,20,1100,5.726283774754022e-13
Funnel,RWMH,20,RWMH,20,1200,6.112490431069657e-11
Funnel,RWMH,21,RWMH,21,10,1.8538667659136193e-15
Funnel,RWMH,21,RWMH,21,20,1.3898644328350707e-14
Funnel,RWMH,21,RWMH,21,50,2.350135245511426e-14
Funnel,RWMH,21,RWMH,21,100,1.1577768529788097e-14
Funnel,RWMH,21,RWMH,21,200,2.7163340469225746e-14
Funnel,RWMH,21,RWMH,21,300,7.633826832605902e-14
Funnel,RWMH,21,RWMH,21,400,1.2944543457414652e-13
Funnel,RWMH,21,RWMH,21,500,1.0448003409689466e-12
Funnel,RWMH,21,RWMH,21,600,1.3574458295138859e-12
Funnel,RWMH,21,RWMH,21,700,1.1275931683481106e-11
Funnel,RWMH,21,RWMH,21,800,9.533187770518614e-13
Funnel,RWMH,21,RWMH,21,900,9.829880844189677e-12
Funnel,RWMH,21,RWMH,21,1000,1.426112633925428e-12
Funnel,RWMH,21,RWMH,21,1100,2.3599850139611934e-12
Funnel,RWMH,21,RWMH,21,1200,7.007207624885639e-13
Funnel,RWMH,22,RWMH,22,10,1.2787159664228656e-15
Funnel,RWMH,22,RWMH,22,20,4.498116230574144e-15
Funnel,RWMH,22,RWMH,22,50,4.5069585389012944e-14
Funnel,RWMH,22,RWMH,22,100,3.156320321464373e-14
Funnel,RWMH,22,RWMH,22,200,3.2927343742132796e-14
Funnel,RWMH,22,RWMH,22,300,3.385734332002415e-13
Funnel,RWMH,22,RWMH,22,400,5.205717574108259e-12
Funnel,RWMH,22,RWMH,22,500,8.378204469623027e-13
Funnel,RWMH,22,RWMH,22,600,5.077434471192264e-10
Funnel,RWMH,22,RWMH,22,700,1.3097897260490975e-12
Funnel,RWMH,22,RWMH,22,800,7.44248593114174e-12
Funnel,RWMH,22,RWMH,22,900,9.865525334938311e-13
Funnel,RWMH,22,RWMH,22,1000,1.0860203437294602e-11
Funnel,RWMH,22,RWMH,22,1100,2.06342973520397e-12
Funnel,RWMH,22,RWMH,22,1200,1.2659479738890194e-12
Funnel,RWMH,23,RWMH,23,10,1.5192216577424321e-15
Funnel,RWMH,23,RWMH,23,20,2.4725840765205216e-15
Funnel,RWMH,23,RWMH,23,50,3.402973930198639e-15
Funnel,RWMH,23,RWMH,23,100,2.1120844128367446e-14
Funnel,RWMH,23,RWMH,23,200,1.9356347607691822e-13
Funnel,RWMH,23,RWMH,23,300,1.3098905862225015e-12
Funnel,RWMH,23,RWMH,23,400,6.46167655218331e-13
Funnel,RWMH,23,RWMH,23,500,7.208715566469771e-13
Funnel,RWMH,23,RWMH,23,600,8.0115091620814e-13
Funnel,RWMH,23,RWMH,23,700,2.9500643560868196e-8
Funnel,RWMH,23,RWMH,23,800,3.9165452677080495e-12
Funnel,RWMH,23,RWMH,23,900,3.642252024218337e-12
Funnel,RWMH,23,RWMH,23,1000,9.437945203557445e-13
Funnel,RWMH,23,RWMH,23,1100,6.589612581489142e-13
Funnel,RWMH,23,RWMH,23,1200,3.5447902593010377e-12
Funnel,RWMH,24,RWMH,24,10,3.874662450135157e-15
Funnel,RWMH,24,RWMH,24,20,1.7344725474247765e-14
Funnel,RWMH,24,RWMH,24,50,1.6313479762064708e-14
Funnel,RWMH,24,RWMH,24,100,1.5352975200671696e-11
Funnel,RWMH,24,RWMH,24,200,2.5222121835000805e-13
Funnel,RWMH,24,RWMH,24,300,7.240836611117871e-13
Funnel,RWMH,24,RWMH,24,400,3.6165126276606186e-13
Funnel,RWMH,24,RWMH,24,500,2.323731456405696e-12
Funnel,RWMH,24,RWMH,24,600,7.702238796420832e-13
Funnel,RWMH,24,RWMH,24,700,6.01650732009685e-12
Funnel,RWMH,24,RWMH,24,800,1.5522639547733374e-12
Funnel,RWMH,24,RWMH,24,900,1.56629830812662e-11
Funnel,RWMH,24,RWMH,24,1000,4.0215967848859e-12
Funnel,RWMH,24,RWMH,24,1100,2.4937714077773378e-11
Funnel,RWMH,24,RWMH,24,1200,1.5037872329066846e-11
Funnel,RWMH,25,RWMH,25,10,6.497413668604471e-16
Funnel,RWMH,25,RWMH,25,20,1.4329298097777417e-14
Funnel,RWMH,25,RWMH,25,50,3.416980786433131e-15
Funnel,RWMH,25,RWMH,25,100,1.9705696371331558e-14
Funnel,RWMH,25,RWMH,25,200,1.9542533649728892e-13
Funnel,RWMH,25,RWMH,25,300,6.964405848481049e-13
Funnel,RWMH,25,RWMH,25,400,4.881232804349237e-13
Funnel,RWMH,25,RWMH,25,500,2.941027126798657e-11
Funnel,RWMH,25,RWMH,25,600,8.742045694139559e-13
Funnel,RWMH,25,RWMH,25,700,4.975658380191966e-9
Funnel,RWMH,25,RWMH,25,800,2.194821714581929e-11
Funnel,RWMH,25,RWMH,25,900,5.83501945322304e-11
Funnel,RWMH,25,RWMH,25,1000,1.8105314708560277e-12
Funnel,RWMH,25,RWMH,25,1100,2.9717405234211306e-12
Funnel,RWMH,25,RWMH,25,1200,7.029693944988916e-12
Funnel,RWMH,26,RWMH,26,10,4.389243946250242e-15
Funnel,RWMH,26,RWMH,26,20,2.958801641747317e-15
Funnel,RWMH,26,RWMH,26,50,8.396875900716822e-15
Funnel,RWMH,26,RWMH,26,100,1.9844596041554485e-14
Funnel,RWMH,26,RWMH,26,200,5.28504599897792e-12
Funnel,RWMH,26,RWMH,26,300,8.689021856233025e-13
Funnel,RWMH,26,RWMH,26,400,3.9248009177979216e-13
Funnel,RWMH,26,RWMH,26,500,3.294047430023675e-13
Funnel,RWMH,26,RWMH,26,600,1.5951290265612353e-12
Funnel,RWMH,26,RWMH,26,700,5.490065233106131e-13
Funnel,RWMH,26,RWMH,26,800,1.0004074011738203e-12
Funnel,RWMH,26,RWMH,26,900,1.883040295879743e-11
Funnel,RWMH,26,RWMH,26,1000,7.1677358903564824e-12
Funnel,RWMH,26,RWMH,26,1100,1.2460351532819623e-11
Funnel,RWMH,26,RWMH,26,1200,2.0328623076049774e-12
Funnel,RWMH,27,RWMH,27,10,7.525037689265982e-15
Funnel,RWMH,27,RWMH,27,20,1.0742519363151419e-15
Funnel,RWMH,27,RWMH,27,50,9.76743905663947e-15
Funnel,RWMH,27,RWMH,27,100,3.6301513846136444e-13
Funnel,RWMH,27,RWMH,27,200,4.605846892382969e-14
Funnel,RWMH,27,RWMH,27,300,5.027027208914751e-13
Funnel,RWMH,27,RWMH,27,400,6.322834192560282e-13
Funnel,RWMH,27,RWMH,27,500,3.0288495943033765e-12
Funnel,RWMH,27,RWMH,27,600,5.8721517127078145e-12
Funnel,RWMH,27,RWMH,27,700,6.733357454354128e-12
Funnel,RWMH,27,RWMH,27,800,9.861031182235246e-10
Funnel,RWMH,27,RWMH,27,900,4.654046118478182e-12
Funnel,RWMH,27,RWMH,27,1000,8.707580678239005e-13
Funnel,RWMH,27,RWMH,27,1100,4.520186815728403e-9
Funnel,RWMH,27,RWMH,27,1200,2.1460735022650057e-11
Funnel,RWMH,28,RWMH,28,10,8.993834424997154e-16
Funnel,RWMH,28,RWMH,28,20,3.628238740198284e-15
Funnel,RWMH,28,RWMH,28,50,3.573820030750406e-15
Funnel,RWMH,28,RWMH,28,100,8.233581919542407e-14
Funnel,RWMH,28,RWMH,28,200,1.223534278628877e-13
Funnel,RWMH,28,RWMH,28,300,6.825675182885157e-12
Funnel,RWMH,28,RWMH,28,400,8.926156559261421e-13
Funnel,RWMH,28,RWMH,28,500,1.5495536168269388e-13
Funnel,RWMH,28,RWMH,28,600,8.372727277764574e-13
Funnel,RWMH,28,RWMH,28,700,8.735375509980637e-13
Funnel,RWMH,28,RWMH,28,800,1.3174372857991021e-11
Funnel,RWMH,28,RWMH,28,900,1.021636459973942e-12
Funnel,RWMH,28,RWMH,28,1000,1.6519842197003316e-12
Funnel,RWMH,28,RWMH,28,1100,5.365276454215535e-12
Funnel,RWMH,28,RWMH,28,1200,4.692065137895036e-12
Funnel,RWMH,29,RWMH,29,10,3.763312163380282e-15
Funnel,RWMH,29,RWMH,29,20,6.196459452242199e-15
Funnel,RWMH,29,RWMH,29,50,6.014007518140617e-14
Funnel,RWMH,29,RWMH,29,100,3.921627111263194e-14
Funnel,RWMH,29,RWMH,29,200,1.2785332882711552e-13
Funnel,RWMH,29,RWMH,29,300,1.0896447319216592e-13
Funnel,RWMH,29,RWMH,29,400,2.4585611861950518e-12
Funnel,RWMH,29,RWMH,29,500,4.3118695412656956e-14
Funnel,RWMH,29,RWMH,29,600,4.648192898447997e-12
Funnel,RWMH,29,RWMH,29,700,1.007008247064058e-11
Funnel,RWMH,29,RWMH,29,800,2.631179570531039e-12
Funnel,RWMH,29,RWMH,29,900,1.972028987048374e-12
Funnel,RWMH,29,RWMH,29,1000,2.0470212164355874e-12
Funnel,RWMH,29,RWMH,29,1100,4.483830743262356e-12
Funnel,RWMH,29,RWMH,29,1200,2.4080287910598048e-12
Funnel,RWMH,3,RWMH,3,10,5.877107961797064e-15
Funnel,RWMH,3,RWMH,3,20,4.888764694467084e-15
Funnel,RWMH,3,RWMH,3,50,4.574873319737386e-15
Funnel,RWMH,3,RWMH,3,100,4.1436016148537834e-14
Funnel,RWMH,3,RWMH,3,200,1.918460005689498e-13
Funnel,RWMH,3,RWMH,3,300,4.95959353456704e-13
Funnel,RWMH,3,RWMH,3,400,1.6233845867521877e-13
Funnel,RWMH,3,RWMH,3,500,1.6247515404237963e-12
Funnel,RWMH,3,RWMH,3,600,1.3137679115584358e-12
Funnel,RWMH,3,RWMH,3,700,1.7676403807838766e-12
Funnel,RWMH,3,RWMH,3,800,3.0335977577485823e-12
Funnel,RWMH,3,RWMH,3,900,2.95066068661559e-12
Funnel,RWMH,3,RWMH,3,1000,8.542945064834556e-13
Funnel,RWMH,3,RWMH,3,1100,1.7008423647199497e-11
Funnel,RWMH,3,RWMH,3,1200,7.169523347778341e-13
Funnel,RWMH,30,RWMH,30,10,1.2994827337208943e-15
Funnel,RWMH,30,RWMH,30,20,9.121412916732176e-15
Funnel,RWMH,30,RWMH,30,50,1.1390206496361084e-14
Funnel,RWMH,30,RWMH,30,100,1.4189425565333949e-14
Funnel,RWMH,30,RWMH,30,200,2.1055656996418414e-13
Funnel,RWMH,30,RWMH,30,300,2.9512389741750233e-13
Funnel,RWMH,30,RWMH,30,400,1.4006267486180544e-12
Funnel,RWMH,30,RWMH,30,500,4.177912368881848e-13
Funnel,RWMH,30,RWMH,30,600,9.27818718891368e-13
Funnel,RWMH,30,RWMH,30,700,7.270281553393219e-13
Funnel,RWMH,30,RWMH,30,800,2.4335490181168735e-12
Funnel,RWMH,30,RWMH,30,900,2.0629516128932082e-11
Funnel,RWMH,30,RWMH,30,1000,1.2398072592547578e-12
Funnel,RWMH,30,RWMH,30,1100,6.1494197453017495e-12
Funnel,RWMH,30,RWMH,30,1200,9.511093427229702e-12
Funnel,RWMH,31,RWMH,31,10,1.6088660122137097e-15
Funnel,RWMH,31,RWMH,31,20,2.2906742303879107e-14
Funnel,RWMH,31,RWMH,31,50,1.1585883431656121e-14
Funnel,RWMH,31,RWMH,31,100,4.045663403307112e-14
Funnel,RWMH,31,RWMH,31,200,3.070869912090422e-13
Funnel,RWMH,31,RWMH,31,300,8.342112674153283e-14
Funnel,RWMH,31,RWMH,31,400,5.169296368297316e-12
Funnel,RWMH,31,RWMH,31,500,5.409397585033691e-12
Funnel,RWMH,31,RWMH,31,600,6.436786151919147e-13
Funnel,RWMH,31,RWMH,31,700,6.291864315687244e-13
Funnel,RWMH,31,RWMH,31,800,2.176419042625269e-12
Funnel,RWMH,31,RWMH,31,900,1.0508038479519576e-11
Funnel,RWMH,31,RWMH,31,1000,4.828742969159625e-12
Funnel,RWMH,31,RWMH,31,1100,6.888626190484399e-12
Funnel,RWMH,31,RWMH,31,1200,7.068229109765775e-13
Funnel,RWMH,32,RWMH,32,10,1.757390468512724e-15
Funnel,RWMH,32,RWMH,32,20,1.6065300241431329e-15
Funnel,RWMH,32,RWMH,32,50,1.564208921339523e-14
Funnel,RWMH,32,RWMH,32,100,1.64929377975633e-13
Funnel,RWMH,32,RWMH,32,200,1.9914325896478272e-13
Funnel,RWMH,32,RWMH,32,300,4.7420073995851684e-14
Funnel,RWMH,32,RWMH,32,400,4.533937282315763e-12
Funnel,RWMH,32,RWMH,32,500,3.6079102388936544e-13
Funnel,RWMH,32,RWMH,32,600,1.0366204119662156e-12
Funnel,RWMH,32,RWMH,32,700,1.0518120003328693
Funnel,RWMH,32,RWMH,32,800,2.588206942183453e-12
Funnel,RWMH,32,RWMH,32,900,1.7936016578993715e-11
Funnel,RWMH,32,RWMH,32,1000,2.584362196839121e-11
Funnel,RWMH,32,RWMH,32,1100,7.464729278928457e-12
Funnel,RWMH,32,RWMH,32,1200,1.6440098835610813e-11
Funnel,RWMH,4,RWMH,4,10,2.1585202619993173e-15
Funnel,RWMH,4,RWMH,4,20,1.3172879231410818e-14
Funnel,RWMH,4,RWMH,4,50,4.064083562510118e-15
Funnel,RWMH,4,RWMH,4,100,1.7153182863834496e-13
Funnel,RWMH,4,RWMH,4,200,6.017767300842e-13
Funnel,RWMH,4,RWMH,4,300,7.560507550412432e-13
Funnel,RWMH,4,RWMH,4,400,1.7447539749796843e-12
Funnel,RWMH,4,RWMH,4,500,5.351698723909627e-13
Funnel,RWMH,4,RWMH,4,600,6.581400778985697e-13
Funnel,RWMH,4,RWMH,4,700,4.292240239901873e-12
Funnel,RWMH,4,RWMH,4,800,6.970470650788732e-13
Funnel,RWMH,4,RWMH,4,900,1.4171665746555507e-12
Funnel,RWMH,4,RWMH,4,1000,2.7285160981303254e-12
Funnel,RWMH,4,RWMH,4,1100,2.4810009905438508e-12
Funnel,RWMH,4,RWMH,4,1200,5.3071801962117936e-11
Funnel,RWMH,5,RWMH,5,10,2.3155537059576192e-15
Funnel,RWMH,5,RWMH,5,20,1.0882592746409994e-14
Funnel,RWMH,5,RWMH,5,50,6.79964473115196e-14
Funnel,RWMH,5,RWMH,5,100,7.302904943353966e-14
Funnel,RWMH,5,RWMH,5,200,1.5166453763576996e-12
Funnel,RWMH,5,RWMH,5,300,1.4908280325321124e-13
Funnel,RWMH,5,RWMH,5,400,2.5357214988409084e-13
Funnel,RWMH,5,RWMH,5,500,1.057595970812178e-13
Funnel,RWMH,5,RWMH,5,600,2.3672775533947426e-12
Funnel,RWMH,5,RWMH,5,700,1.4551106267817281e-11
Funnel,RWMH,5,RWMH,5,800,4.90656986411074e-13
Funnel,RWMH,5,RWMH,5,900,1.780003668861291e-12
Funnel,RWMH,5,RWMH,5,1000,1.761200219152956e-12
Funnel,RWMH,5,RWMH,5,1100,2.8887106912857218e-11
Funnel,RWMH,5,RWMH,5,1200,1.1122453675446954e-11
Funnel,RWMH,6,RWMH,6,10,1.8478314853914928e-15
Funnel,RWMH,6,RWMH,6,20,1.531343299291801e-15
Funnel,RWMH,6,RWMH,6,50,2.5944798038041472e-14
Funnel,RWMH,6,RWMH,6,100,4.13775221015682e-14
Funnel,RWMH,6,RWMH,6,200,6.405137027743829e-13
Funnel,RWMH,6,RWMH,6,300,3.451559903138268e-13
Funnel,RWMH,6,RWMH,6,400,2.267534369090521e-11
Funnel,RWMH,6,RWMH,6,500,8.930731261034452e-13
Funnel,RWMH,6,RWMH,6,600,4.777761212663648e-12
Funnel,RWMH,6,RWMH,6,700,3.1335891602472056e-13
